Country/Region,Lat,Long,Date,confirmed_cases,Datetime,year,month,day
China,44.0935,113.9448,6/15/20,238,2020-06-15,2020,6,15
China,32.9711,119.455,6/15/20,653,2020-06-15,2020,6,15
China,27.614,115.7221,6/15/20,932,2020-06-15,2020,6,15
China,43.6661,126.1923,6/15/20,155,2020-06-15,2020,6,15
China,41.2956,122.6085,6/15/20,152,2020-06-15,2020,6,15
China,22.1667,113.55,6/15/20,45,2020-06-15,2020,6,15
China,37.2692,106.1655,6/15/20,75,2020-06-15,2020,6,15
China,35.7452,95.9956,6/15/20,18,2020-06-15,2020,6,15
China,35.1917,108.8701,6/15/20,313,2020-06-15,2020,6,15
China,36.3427,118.1498,6/15/20,792,2020-06-15,2020,6,15
China,31.202,121.4491,6/15/20,695,2020-06-15,2020,6,15
China,37.5777,112.2922,6/15/20,198,2020-06-15,2020,6,15
China,30.6171,102.7103,6/15/20,588,2020-06-15,2020,6,15
China,39.3054,117.323,6/15/20,196,2020-06-15,2020,6,15
China,31.6927,88.0924,6/15/20,1,2020-06-15,2020,6,15
China,41.1129,85.2401,6/15/20,76,2020-06-15,2020,6,15
China,24.974,101.487,6/15/20,185,2020-06-15,2020,6,15
China,29.1832,120.0934,6/15/20,1268,2020-06-15,2020,6,15
Colombia,4.5709,-74.2973,6/15/20,53063,2020-06-15,2020,6,15
Congo (Brazzaville),-0.228,15.8277,6/15/20,883,2020-06-15,2020,6,15
Congo (Kinshasa),-4.0383,21.7587,6/15/20,4837,2020-06-15,2020,6,15
Costa Rica,9.7489,-83.7534,6/15/20,1744,2020-06-15,2020,6,15
Cote d'Ivoire,7.54,-5.5471,6/15/20,5439,2020-06-15,2020,6,15
Croatia,45.1,15.2,6/15/20,2254,2020-06-15,2020,6,15
Diamond Princess,0.0,0.0,6/15/20,712,2020-06-15,2020,6,15
Cuba,21.521757,-77.78116700000002,6/15/20,2262,2020-06-15,2020,6,15
Cyprus,35.1264,33.4299,6/15/20,985,2020-06-15,2020,6,15
Czechia,49.8175,15.473,6/15/20,10064,2020-06-15,2020,6,15
Denmark,61.8926,-6.9118,6/15/20,187,2020-06-15,2020,6,15
Denmark,71.7069,-42.6043,6/15/20,13,2020-06-15,2020,6,15
Denmark,56.2639,9.5018,6/15/20,12217,2020-06-15,2020,6,15
Djibouti,11.8251,42.5903,6/15/20,4501,2020-06-15,2020,6,15
Dominican Republic,18.7357,-70.1627,6/15/20,23271,2020-06-15,2020,6,15
Ecuador,-1.8312,-78.1834,6/15/20,47322,2020-06-15,2020,6,15
Egypt,26.820553000000004,30.802498,6/15/20,46289,2020-06-15,2020,6,15
El Salvador,13.7942,-88.8965,6/15/20,3826,2020-06-15,2020,6,15
Equatorial Guinea,1.6508,10.2679,6/15/20,1306,2020-06-15,2020,6,15
Eritrea,15.1794,39.7823,6/15/20,109,2020-06-15,2020,6,15
Estonia,58.5953,25.0136,6/15/20,1974,2020-06-15,2020,6,15
Eswatini,-26.5225,31.4659,6/15/20,506,2020-06-15,2020,6,15
Ethiopia,9.145,40.4897,6/15/20,3521,2020-06-15,2020,6,15
Fiji,-17.7134,178.065,6/15/20,18,2020-06-15,2020,6,15
Finland,61.92411,25.748151,6/15/20,7108,2020-06-15,2020,6,15
France,3.9339,-53.1258,6/15/20,1326,2020-06-15,2020,6,15
France,-17.6797,149.4068,6/15/20,60,2020-06-15,2020,6,15
France,16.265,-61.551,6/15/20,171,2020-06-15,2020,6,15
France,-12.8275,45.166244,6/15/20,2310,2020-06-15,2020,6,15
France,-20.904305,165.618042,6/15/20,21,2020-06-15,2020,6,15
France,-21.1151,55.5364,6/15/20,496,2020-06-15,2020,6,15
France,17.9,-62.8333,6/15/20,6,2020-06-15,2020,6,15
France,18.0708,-63.0501,6/15/20,42,2020-06-15,2020,6,15
France,14.6415,-61.0242,6/15/20,202,2020-06-15,2020,6,15
France,46.2276,2.2137,6/15/20,189996,2020-06-15,2020,6,15
Gabon,-0.8037,11.6094,6/15/20,4033,2020-06-15,2020,6,15
Gambia,13.4432,-15.3101,6/15/20,30,2020-06-15,2020,6,15
Georgia,42.3154,43.3569,6/15/20,879,2020-06-15,2020,6,15
Germany,51.165691,10.451526,6/15/20,187682,2020-06-15,2020,6,15
Ghana,7.9465,-1.0232,6/15/20,11964,2020-06-15,2020,6,15
Greece,39.0742,21.8243,6/15/20,3134,2020-06-15,2020,6,15
Guatemala,15.7835,-90.2308,6/15/20,10272,2020-06-15,2020,6,15
Guinea,9.9456,-9.6966,6/15/20,4572,2020-06-15,2020,6,15
Guyana,4.860416000000002,-58.93018000000001,6/15/20,159,2020-06-15,2020,6,15
Haiti,18.9712,-72.2852,6/15/20,4441,2020-06-15,2020,6,15
Holy See,41.9029,12.4534,6/15/20,12,2020-06-15,2020,6,15
Honduras,15.2,-86.2419,6/15/20,9178,2020-06-15,2020,6,15
Hungary,47.1625,19.5033,6/15/20,4076,2020-06-15,2020,6,15
Iceland,64.9631,-19.0208,6/15/20,1811,2020-06-15,2020,6,15
India,20.593684,78.96288,6/15/20,343091,2020-06-15,2020,6,15
Indonesia,-0.7893,113.9213,6/15/20,39294,2020-06-15,2020,6,15
Iran,32.427908,53.68804599999999,6/15/20,189876,2020-06-15,2020,6,15
Iraq,33.223191,43.679291,6/15/20,21315,2020-06-15,2020,6,15
Ireland,53.1424,-7.6921,6/15/20,25321,2020-06-15,2020,6,15
Israel,31.046051,34.851612,6/15/20,19237,2020-06-15,2020,6,15
Italy,41.87194,12.56738,6/15/20,237290,2020-06-15,2020,6,15
Jamaica,18.1096,-77.2975,6/15/20,621,2020-06-15,2020,6,15
Japan,36.204824,138.252924,6/15/20,17439,2020-06-15,2020,6,15
Jordan,31.24,36.51,6/15/20,979,2020-06-15,2020,6,15
Kazakhstan,48.0196,66.9237,6/15/20,15192,2020-06-15,2020,6,15
Kenya,-0.0236,37.9062,6/15/20,3727,2020-06-15,2020,6,15
"Korea, South",35.90775700000001,127.766922,6/15/20,12155,2020-06-15,2020,6,15
Kuwait,29.31166,47.481766,6/15/20,36431,2020-06-15,2020,6,15
Kyrgyzstan,41.20438,74.766098,6/15/20,2472,2020-06-15,2020,6,15
Latvia,56.8796,24.6032,6/15/20,1097,2020-06-15,2020,6,15
Lebanon,33.8547,35.8623,6/15/20,1464,2020-06-15,2020,6,15
Liberia,6.4280550000000005,-9.429499,6/15/20,498,2020-06-15,2020,6,15
Liechtenstein,47.14,9.55,6/15/20,82,2020-06-15,2020,6,15
Lithuania,55.1694,23.8813,6/15/20,1773,2020-06-15,2020,6,15
Luxembourg,49.8153,6.1296,6/15/20,4072,2020-06-15,2020,6,15
Madagascar,-18.766947,46.869107,6/15/20,1290,2020-06-15,2020,6,15
Malaysia,4.210483999999999,101.975766,6/15/20,8494,2020-06-15,2020,6,15
Maldives,3.2028,73.2207,6/15/20,2065,2020-06-15,2020,6,15
Malta,35.9375,14.3754,6/15/20,650,2020-06-15,2020,6,15
Mauritania,21.0079,-10.9408,6/15/20,1887,2020-06-15,2020,6,15
Mauritius,-20.348404,57.552152,6/15/20,337,2020-06-15,2020,6,15
Mexico,23.6345,-102.5528,6/15/20,150264,2020-06-15,2020,6,15
Moldova,47.4116,28.3699,6/15/20,11879,2020-06-15,2020,6,15
Monaco,43.7333,7.4167,6/15/20,99,2020-06-15,2020,6,15
Mongolia,46.8625,103.8467,6/15/20,197,2020-06-15,2020,6,15
Montenegro,42.708678000000006,19.37439,6/15/20,326,2020-06-15,2020,6,15
Morocco,31.7917,-7.0926,6/15/20,8885,2020-06-15,2020,6,15
Namibia,-22.9576,18.4904,6/15/20,32,2020-06-15,2020,6,15
Nepal,28.1667,84.25,6/15/20,6211,2020-06-15,2020,6,15
Netherlands,12.5211,-69.9683,6/15/20,101,2020-06-15,2020,6,15
Netherlands,12.1696,-68.99,6/15/20,22,2020-06-15,2020,6,15
Netherlands,18.0425,-63.0548,6/15/20,77,2020-06-15,2020,6,15
Netherlands,52.1326,5.2913,6/15/20,48948,2020-06-15,2020,6,15
New Zealand,-40.9006,174.886,6/15/20,1506,2020-06-15,2020,6,15
Nicaragua,12.865416,-85.207229,6/15/20,1464,2020-06-15,2020,6,15
Niger,17.607789,8.081666,6/15/20,980,2020-06-15,2020,6,15
Nigeria,9.082,8.6753,6/15/20,16658,2020-06-15,2020,6,15
North Macedonia,41.6086,21.7453,6/15/20,4157,2020-06-15,2020,6,15
Norway,60.472,8.4689,6/15/20,8647,2020-06-15,2020,6,15
Oman,21.512583,55.92325500000001,6/15/20,24524,2020-06-15,2020,6,15
Pakistan,30.3753,69.3451,6/15/20,148921,2020-06-15,2020,6,15
Panama,8.538,-80.7821,6/15/20,21422,2020-06-15,2020,6,15
Papua New Guinea,-6.314993,143.95555,6/15/20,8,2020-06-15,2020,6,15
Paraguay,-23.4425,-58.4438,6/15/20,1296,2020-06-15,2020,6,15
Peru,-9.19,-75.0152,6/15/20,232992,2020-06-15,2020,6,15
Philippines,12.879721,121.774017,6/15/20,26420,2020-06-15,2020,6,15
Poland,51.9194,19.1451,6/15/20,29788,2020-06-15,2020,6,15
Portugal,39.3999,-8.2245,6/15/20,37036,2020-06-15,2020,6,15
Qatar,25.3548,51.1839,6/15/20,80876,2020-06-15,2020,6,15
Romania,45.9432,24.9668,6/15/20,22165,2020-06-15,2020,6,15
Russia,61.52401,105.318756,6/15/20,536484,2020-06-15,2020,6,15
Rwanda,-1.9403,29.8739,6/15/20,612,2020-06-15,2020,6,15
Saint Lucia,13.9094,-60.9789,6/15/20,19,2020-06-15,2020,6,15
Saint Vincent and the Grenadines,12.9843,-61.2872,6/15/20,27,2020-06-15,2020,6,15
San Marino,43.9424,12.4578,6/15/20,694,2020-06-15,2020,6,15
Saudi Arabia,23.885942,45.079162,6/15/20,132048,2020-06-15,2020,6,15
Senegal,14.4974,-14.4524,6/15/20,5173,2020-06-15,2020,6,15
Serbia,44.0165,21.0059,6/15/20,12367,2020-06-15,2020,6,15
Seychelles,-4.6796,55.492,6/15/20,11,2020-06-15,2020,6,15
Singapore,1.2833,103.8333,6/15/20,40818,2020-06-15,2020,6,15
Slovakia,48.669,19.699,6/15/20,1552,2020-06-15,2020,6,15
Slovenia,46.1512,14.9955,6/15/20,1496,2020-06-15,2020,6,15
Somalia,5.152149,46.199616,6/15/20,2642,2020-06-15,2020,6,15
South Africa,-30.5595,22.9375,6/15/20,73533,2020-06-15,2020,6,15
Spain,40.463667,-3.74922,6/15/20,244109,2020-06-15,2020,6,15
Sri Lanka,7.873054,80.77179699999998,6/15/20,1905,2020-06-15,2020,6,15
Sudan,12.8628,30.2176,6/15/20,7435,2020-06-15,2020,6,15
Suriname,3.9193,-56.0278,6/15/20,229,2020-06-15,2020,6,15
Sweden,60.128161,18.643501,6/15/20,52383,2020-06-15,2020,6,15
Switzerland,46.8182,8.2275,6/15/20,31131,2020-06-15,2020,6,15
Taiwan*,23.7,121.0,6/15/20,445,2020-06-15,2020,6,15
Tanzania,-6.369028,34.888822,6/15/20,509,2020-06-15,2020,6,15
Thailand,15.870032,100.992541,6/15/20,3135,2020-06-15,2020,6,15
Togo,8.6195,0.8248,6/15/20,531,2020-06-15,2020,6,15
Trinidad and Tobago,10.6918,-61.2225,6/15/20,123,2020-06-15,2020,6,15
Tunisia,33.886917,9.537499,6/15/20,1110,2020-06-15,2020,6,15
Turkey,38.9637,35.2433,6/15/20,179831,2020-06-15,2020,6,15
Uganda,1.373333,32.290275,6/15/20,705,2020-06-15,2020,6,15
Ukraine,48.3794,31.1656,6/15/20,32536,2020-06-15,2020,6,15
United Arab Emirates,23.424076,53.847818,6/15/20,42636,2020-06-15,2020,6,15
United Kingdom,32.3078,-64.7505,6/15/20,144,2020-06-15,2020,6,15
United Kingdom,19.3133,-81.2546,6/15/20,187,2020-06-15,2020,6,15
United Kingdom,49.3723,-2.3644,6/15/20,568,2020-06-15,2020,6,15
United Kingdom,36.1408,-5.3536,6/15/20,176,2020-06-15,2020,6,15
United Kingdom,54.2361,-4.5481,6/15/20,336,2020-06-15,2020,6,15
United Kingdom,16.742498,-62.187366,6/15/20,11,2020-06-15,2020,6,15
United Kingdom,55.3781,-3.4360000000000004,6/15/20,272430,2020-06-15,2020,6,15
Uruguay,-32.5228,-55.7658,6/15/20,848,2020-06-15,2020,6,15
US,40.0,-100.0,6/15/20,2114026,2020-06-15,2020,6,15
Uzbekistan,41.377491,64.585262,6/15/20,5263,2020-06-15,2020,6,15
Venezuela,6.4238,-66.5897,6/15/20,3062,2020-06-15,2020,6,15
Vietnam,14.058324,108.277199,6/15/20,334,2020-06-15,2020,6,15
Zambia,-13.133897,27.849332,6/15/20,1382,2020-06-15,2020,6,15
Zimbabwe,-19.015438,29.154857,6/15/20,387,2020-06-15,2020,6,15
Canada,0.0,0.0,6/15/20,0,2020-06-15,2020,6,15
Dominica,15.415,-61.371,6/15/20,18,2020-06-15,2020,6,15
Grenada,12.1165,-61.679,6/15/20,23,2020-06-15,2020,6,15
Mozambique,-18.665695,35.529562,6/15/20,609,2020-06-15,2020,6,15
Syria,34.802075,38.99681500000001,6/15/20,177,2020-06-15,2020,6,15
Timor-Leste,-8.874217,125.727539,6/15/20,24,2020-06-15,2020,6,15
Belize,17.1899,-88.4976,6/15/20,21,2020-06-15,2020,6,15
Laos,19.85627,102.495496,6/15/20,19,2020-06-15,2020,6,15
Libya,26.3351,17.228331,6/15/20,467,2020-06-15,2020,6,15
West Bank and Gaza,31.9522,35.2332,6/15/20,505,2020-06-15,2020,6,15
Guinea-Bissau,11.8037,-15.1804,6/15/20,1492,2020-06-15,2020,6,15
Mali,17.570692,-3.996166000000001,6/15/20,1860,2020-06-15,2020,6,15
Saint Kitts and Nevis,17.357822,-62.782998,6/15/20,15,2020-06-15,2020,6,15
Canada,64.8255,-124.8457,6/15/20,5,2020-06-15,2020,6,15
Canada,64.2823,-135.0,6/15/20,11,2020-06-15,2020,6,15
Kosovo,42.602636,20.902977,6/15/20,1486,2020-06-15,2020,6,15
Burma,21.9162,95.956,6/15/20,262,2020-06-15,2020,6,15
United Kingdom,18.2206,-63.0686,6/15/20,3,2020-06-15,2020,6,15
United Kingdom,18.4207,-64.64,6/15/20,8,2020-06-15,2020,6,15
United Kingdom,21.69400000000001,-71.7979,6/15/20,12,2020-06-15,2020,6,15
MS Zaandam,0.0,0.0,6/15/20,9,2020-06-15,2020,6,15
Botswana,-22.3285,24.6849,6/15/20,60,2020-06-15,2020,6,15
Burundi,-3.3731,29.9189,6/15/20,85,2020-06-15,2020,6,15
Sierra Leone,8.460555000000001,-11.779889,6/15/20,1176,2020-06-15,2020,6,15
Netherlands,12.1784,-68.2385,6/15/20,7,2020-06-15,2020,6,15
Malawi,-13.2543,34.3015,6/15/20,555,2020-06-15,2020,6,15
United Kingdom,-51.7963,-59.5236,6/15/20,13,2020-06-15,2020,6,15
France,46.8852,-56.3159,6/15/20,1,2020-06-15,2020,6,15
South Sudan,6.877000000000002,31.307,6/15/20,1693,2020-06-15,2020,6,15
Western Sahara,24.2155,-12.8858,6/15/20,9,2020-06-15,2020,6,15
Sao Tome and Principe,0.1864,6.6131,6/15/20,662,2020-06-15,2020,6,15
Yemen,15.552727,48.516388,6/15/20,844,2020-06-15,2020,6,15
Comoros,-11.6455,43.3333,6/15/20,176,2020-06-15,2020,6,15
Tajikistan,38.861,71.2761,6/15/20,5097,2020-06-15,2020,6,15
Lesotho,-29.61,28.2336,6/15/20,4,2020-06-15,2020,6,15
Afghanistan,33.93911,67.709953,6/16/20,26310,2020-06-16,2020,6,16
Albania,41.1533,20.1683,6/16/20,1672,2020-06-16,2020,6,16
Algeria,28.0339,1.6596,6/16/20,11147,2020-06-16,2020,6,16
Andorra,42.5063,1.5218,6/16/20,854,2020-06-16,2020,6,16
Angola,-11.2027,17.8739,6/16/20,148,2020-06-16,2020,6,16
Antigua and Barbuda,17.0608,-61.7964,6/16/20,26,2020-06-16,2020,6,16
Argentina,-38.4161,-63.6167,6/16/20,34159,2020-06-16,2020,6,16
Armenia,40.0691,45.0382,6/16/20,17489,2020-06-16,2020,6,16
Australia,-35.4735,149.0124,6/16/20,108,2020-06-16,2020,6,16
Australia,-33.8688,151.2093,6/16/20,3135,2020-06-16,2020,6,16
Australia,-12.4634,130.8456,6/16/20,29,2020-06-16,2020,6,16
Australia,-27.4698,153.0251,6/16/20,1066,2020-06-16,2020,6,16
Australia,-34.9285,138.6007,6/16/20,440,2020-06-16,2020,6,16
Australia,-42.8821,147.3272,6/16/20,228,2020-06-16,2020,6,16
Australia,-37.8136,144.9631,6/16/20,1762,2020-06-16,2020,6,16
Australia,-31.9505,115.8605,6/16/20,602,2020-06-16,2020,6,16
Austria,47.5162,14.5501,6/16/20,17189,2020-06-16,2020,6,16
Azerbaijan,40.1431,47.5769,6/16/20,10662,2020-06-16,2020,6,16
Bahamas,25.025885,-78.035889,6/16/20,104,2020-06-16,2020,6,16
Bahrain,26.0275,50.55,6/16/20,19553,2020-06-16,2020,6,16
Bangladesh,23.685,90.3563,6/16/20,94481,2020-06-16,2020,6,16
Barbados,13.1939,-59.5432,6/16/20,97,2020-06-16,2020,6,16
Belarus,53.7098,27.9534,6/16/20,55369,2020-06-16,2020,6,16
Belgium,50.8333,4.469936,6/16/20,60155,2020-06-16,2020,6,16
Benin,9.3077,2.3158,6/16/20,532,2020-06-16,2020,6,16
Bhutan,27.5142,90.4336,6/16/20,67,2020-06-16,2020,6,16
Bolivia,-16.2902,-63.5887,6/16/20,19883,2020-06-16,2020,6,16
Bosnia and Herzegovina,43.9159,17.6791,6/16/20,3085,2020-06-16,2020,6,16
Brazil,-14.235,-51.9253,6/16/20,923189,2020-06-16,2020,6,16
Brunei,4.5353,114.7277,6/16/20,141,2020-06-16,2020,6,16
Bulgaria,42.7339,25.4858,6/16/20,3453,2020-06-16,2020,6,16
Burkina Faso,12.2383,-1.5616,6/16/20,895,2020-06-16,2020,6,16
Cabo Verde,16.5388,-23.0418,6/16/20,781,2020-06-16,2020,6,16
Cambodia,11.55,104.9167,6/16/20,128,2020-06-16,2020,6,16
Cameroon,3.848,11.5021,6/16/20,9864,2020-06-16,2020,6,16
Canada,53.9333,-116.5765,6/16/20,7482,2020-06-16,2020,6,16
Canada,53.7267,-127.6476,6/16/20,2756,2020-06-16,2020,6,16
Canada,0.0,0.0,6/16/20,13,2020-06-16,2020,6,16
Canada,53.7609,-98.8139,6/16/20,304,2020-06-16,2020,6,16
Canada,46.5653,-66.4619,6/16/20,163,2020-06-16,2020,6,16
Canada,53.1355,-57.6604,6/16/20,261,2020-06-16,2020,6,16
Canada,44.682,-63.7443,6/16/20,1061,2020-06-16,2020,6,16
Canada,51.2538,-85.3232,6/16/20,34174,2020-06-16,2020,6,16
Canada,46.5107,-63.4168,6/16/20,27,2020-06-16,2020,6,16
Canada,52.9399,-73.5491,6/16/20,54146,2020-06-16,2020,6,16
Canada,52.9399,-106.4509,6/16/20,684,2020-06-16,2020,6,16
Central African Republic,6.6111,20.9394,6/16/20,2410,2020-06-16,2020,6,16
Chad,15.4542,18.7322,6/16/20,853,2020-06-16,2020,6,16
Chile,-35.6751,-71.543,6/16/20,184449,2020-06-16,2020,6,16
China,31.8257,117.2264,6/16/20,991,2020-06-16,2020,6,16
China,40.1824,116.4142,6/16/20,731,2020-06-16,2020,6,16
China,30.0572,107.874,6/16/20,582,2020-06-16,2020,6,16
China,26.0789,117.9874,6/16/20,362,2020-06-16,2020,6,16
China,35.7518,104.2861,6/16/20,149,2020-06-16,2020,6,16
China,23.3417,113.4244,6/16/20,1628,2020-06-16,2020,6,16
China,23.8298,108.7881,6/16/20,254,2020-06-16,2020,6,16
China,26.8154,106.8748,6/16/20,147,2020-06-16,2020,6,16
China,19.1959,109.7453,6/16/20,171,2020-06-16,2020,6,16
China,39.549,116.1306,6/16/20,336,2020-06-16,2020,6,16
China,47.862,127.7615,6/16/20,947,2020-06-16,2020,6,16
China,37.8957,114.9042,6/16/20,1276,2020-06-16,2020,6,16
China,22.3,114.2,6/16/20,1112,2020-06-16,2020,6,16
China,30.9756,112.2707,6/16/20,68135,2020-06-16,2020,6,16
China,27.6104,111.7088,6/16/20,1019,2020-06-16,2020,6,16
China,44.0935,113.9448,6/16/20,238,2020-06-16,2020,6,16
China,32.9711,119.455,6/16/20,653,2020-06-16,2020,6,16
China,27.614,115.7221,6/16/20,932,2020-06-16,2020,6,16
China,43.6661,126.1923,6/16/20,155,2020-06-16,2020,6,16
China,41.2956,122.6085,6/16/20,152,2020-06-16,2020,6,16
China,22.1667,113.55,6/16/20,45,2020-06-16,2020,6,16
China,37.2692,106.1655,6/16/20,75,2020-06-16,2020,6,16
China,35.7452,95.9956,6/16/20,18,2020-06-16,2020,6,16
China,35.1917,108.8701,6/16/20,313,2020-06-16,2020,6,16
China,36.3427,118.1498,6/16/20,792,2020-06-16,2020,6,16
China,31.202,121.4491,6/16/20,695,2020-06-16,2020,6,16
China,37.5777,112.2922,6/16/20,198,2020-06-16,2020,6,16
China,30.6171,102.7103,6/16/20,589,2020-06-16,2020,6,16
China,39.3054,117.323,6/16/20,196,2020-06-16,2020,6,16
China,31.6927,88.0924,6/16/20,1,2020-06-16,2020,6,16
China,41.1129,85.2401,6/16/20,76,2020-06-16,2020,6,16
China,24.974,101.487,6/16/20,185,2020-06-16,2020,6,16
China,29.1832,120.0934,6/16/20,1269,2020-06-16,2020,6,16
Colombia,4.5709,-74.2973,6/16/20,54931,2020-06-16,2020,6,16
Congo (Brazzaville),-0.228,15.8277,6/16/20,883,2020-06-16,2020,6,16
Congo (Kinshasa),-4.0383,21.7587,6/16/20,4974,2020-06-16,2020,6,16
Costa Rica,9.7489,-83.7534,6/16/20,1796,2020-06-16,2020,6,16
Cote d'Ivoire,7.54,-5.5471,6/16/20,5679,2020-06-16,2020,6,16
Croatia,45.1,15.2,6/16/20,2255,2020-06-16,2020,6,16
Diamond Princess,0.0,0.0,6/16/20,712,2020-06-16,2020,6,16
Cuba,21.521757,-77.78116700000002,6/16/20,2273,2020-06-16,2020,6,16
Cyprus,35.1264,33.4299,6/16/20,985,2020-06-16,2020,6,16
Czechia,49.8175,15.473,6/16/20,10111,2020-06-16,2020,6,16
Denmark,61.8926,-6.9118,6/16/20,187,2020-06-16,2020,6,16
Denmark,71.7069,-42.6043,6/16/20,13,2020-06-16,2020,6,16
Denmark,56.2639,9.5018,6/16/20,12250,2020-06-16,2020,6,16
Djibouti,11.8251,42.5903,6/16/20,4539,2020-06-16,2020,6,16
Dominican Republic,18.7357,-70.1627,6/16/20,23686,2020-06-16,2020,6,16
Ecuador,-1.8312,-78.1834,6/16/20,47943,2020-06-16,2020,6,16
Egypt,26.820553000000004,30.802498,6/16/20,47856,2020-06-16,2020,6,16
El Salvador,13.7942,-88.8965,6/16/20,3941,2020-06-16,2020,6,16
Equatorial Guinea,1.6508,10.2679,6/16/20,1664,2020-06-16,2020,6,16
Eritrea,15.1794,39.7823,6/16/20,121,2020-06-16,2020,6,16
Estonia,58.5953,25.0136,6/16/20,1975,2020-06-16,2020,6,16
Eswatini,-26.5225,31.4659,6/16/20,520,2020-06-16,2020,6,16
Ethiopia,9.145,40.4897,6/16/20,3630,2020-06-16,2020,6,16
Fiji,-17.7134,178.065,6/16/20,18,2020-06-16,2020,6,16
Finland,61.92411,25.748151,6/16/20,7112,2020-06-16,2020,6,16
France,3.9339,-53.1258,6/16/20,1421,2020-06-16,2020,6,16
France,-17.6797,149.4068,6/16/20,60,2020-06-16,2020,6,16
France,16.265,-61.551,6/16/20,171,2020-06-16,2020,6,16
France,-12.8275,45.166244,6/16/20,2333,2020-06-16,2020,6,16
France,-20.904305,165.618042,6/16/20,21,2020-06-16,2020,6,16
France,-21.1151,55.5364,6/16/20,495,2020-06-16,2020,6,16
France,17.9,-62.8333,6/16/20,6,2020-06-16,2020,6,16
France,18.0708,-63.0501,6/16/20,42,2020-06-16,2020,6,16
France,14.6415,-61.0242,6/16/20,202,2020-06-16,2020,6,16
France,46.2276,2.2137,6/16/20,190223,2020-06-16,2020,6,16
Gabon,-0.8037,11.6094,6/16/20,4114,2020-06-16,2020,6,16
Gambia,13.4432,-15.3101,6/16/20,34,2020-06-16,2020,6,16
Georgia,42.3154,43.3569,6/16/20,879,2020-06-16,2020,6,16
Germany,51.165691,10.451526,6/16/20,188252,2020-06-16,2020,6,16
Ghana,7.9465,-1.0232,6/16/20,12193,2020-06-16,2020,6,16
Greece,39.0742,21.8243,6/16/20,3148,2020-06-16,2020,6,16
Guatemala,15.7835,-90.2308,6/16/20,10706,2020-06-16,2020,6,16
Guinea,9.9456,-9.6966,6/16/20,4639,2020-06-16,2020,6,16
Guyana,4.860416000000002,-58.93018000000001,6/16/20,171,2020-06-16,2020,6,16
Haiti,18.9712,-72.2852,6/16/20,4547,2020-06-16,2020,6,16
Holy See,41.9029,12.4534,6/16/20,12,2020-06-16,2020,6,16
Honduras,15.2,-86.2419,6/16/20,9656,2020-06-16,2020,6,16
Hungary,47.1625,19.5033,6/16/20,4077,2020-06-16,2020,6,16
Iceland,64.9631,-19.0208,6/16/20,1812,2020-06-16,2020,6,16
India,20.593684,78.96288,6/16/20,354065,2020-06-16,2020,6,16
Indonesia,-0.7893,113.9213,6/16/20,40400,2020-06-16,2020,6,16
Iran,32.427908,53.68804599999999,6/16/20,192439,2020-06-16,2020,6,16
Iraq,33.223191,43.679291,6/16/20,22700,2020-06-16,2020,6,16
Ireland,53.1424,-7.6921,6/16/20,25334,2020-06-16,2020,6,16
Israel,31.046051,34.851612,6/16/20,19495,2020-06-16,2020,6,16
Italy,41.87194,12.56738,6/16/20,237500,2020-06-16,2020,6,16
Jamaica,18.1096,-77.2975,6/16/20,621,2020-06-16,2020,6,16
Japan,36.204824,138.252924,6/16/20,17484,2020-06-16,2020,6,16
Jordan,31.24,36.51,6/16/20,981,2020-06-16,2020,6,16
Kazakhstan,48.0196,66.9237,6/16/20,15542,2020-06-16,2020,6,16
Kenya,-0.0236,37.9062,6/16/20,3860,2020-06-16,2020,6,16
"Korea, South",35.90775700000001,127.766922,6/16/20,12198,2020-06-16,2020,6,16
Kuwait,29.31166,47.481766,6/16/20,36958,2020-06-16,2020,6,16
Kyrgyzstan,41.20438,74.766098,6/16/20,2562,2020-06-16,2020,6,16
Latvia,56.8796,24.6032,6/16/20,1098,2020-06-16,2020,6,16
Lebanon,33.8547,35.8623,6/16/20,1473,2020-06-16,2020,6,16
Liberia,6.4280550000000005,-9.429499,6/16/20,509,2020-06-16,2020,6,16
Liechtenstein,47.14,9.55,6/16/20,82,2020-06-16,2020,6,16
Lithuania,55.1694,23.8813,6/16/20,1776,2020-06-16,2020,6,16
Luxembourg,49.8153,6.1296,6/16/20,4075,2020-06-16,2020,6,16
Madagascar,-18.766947,46.869107,6/16/20,1317,2020-06-16,2020,6,16
Malaysia,4.210483999999999,101.975766,6/16/20,8505,2020-06-16,2020,6,16
Maldives,3.2028,73.2207,6/16/20,2094,2020-06-16,2020,6,16
Malta,35.9375,14.3754,6/16/20,656,2020-06-16,2020,6,16
Mauritania,21.0079,-10.9408,6/16/20,2057,2020-06-16,2020,6,16
Mauritius,-20.348404,57.552152,6/16/20,337,2020-06-16,2020,6,16
Mexico,23.6345,-102.5528,6/16/20,154863,2020-06-16,2020,6,16
Moldova,47.4116,28.3699,6/16/20,12254,2020-06-16,2020,6,16
Monaco,43.7333,7.4167,6/16/20,99,2020-06-16,2020,6,16
Mongolia,46.8625,103.8467,6/16/20,197,2020-06-16,2020,6,16
Montenegro,42.708678000000006,19.37439,6/16/20,326,2020-06-16,2020,6,16
Morocco,31.7917,-7.0926,6/16/20,8931,2020-06-16,2020,6,16
Namibia,-22.9576,18.4904,6/16/20,34,2020-06-16,2020,6,16
